Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Gender,Debtor,Probability
Single,Online,1,Physics,Evening,Bachelor's degree,,PhD,Bachelor's degree,Astronaut,Firefighter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Chemistry,Daytime,High School diploma,,Master's degree,Bachelor's degree,Dancer,Actor,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,3%,2%,1,0,0
Divorced,Hybrid,3,Art History,Evening,Associate's degree,,Bachelor's degree,PhD,Fashion designer,Photographer,Yes,Yes,No,Yes,21,Yes,,,,,,,,,,,,,4%,1%,4%,1,0,0
Single,Online,1,Environmental Science,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Environmentalist,Farmer,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Political Science,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Politician,Diplomat,Yes,Yes,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Engineer,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Master's degree,,PhD,Master's degree,Lawyer,Businessman,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,4%,1%,1,0,0
Single,Online,1,Nursing,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Nurse,Accountant,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,2%,5%,4%,1,0,0
Married,In-person,2,Engineering,Daytime,Bachelor's degree,,Master's degree,PhD,Scientist,Professor,No,No,Yes,No,27,No,,,,,,,,,,,,,1%,6%,5%,1,0,0
Divorced,Hybrid,3,Economics,Evening,PhD,,PhD,Master's degree,Researcher,Consultant,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,6%,1%,6%,1,0,0
Single,Online,1,Law,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,3%,2%,1,0,0
Married,In-person,2,Medicine,Evening,Bachelor's degree,,Master's degree,PhD,Doctor,Engineer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,3%,4%,1%,1,0,0
Divorced,Hybrid,3,Sociology,Daytime,Master's degree,,PhD,Master's degree,Professor,Scientist,No,No,Yes,No,31,No,,,,,,,,,,,,,2%,5%,4%,1,0,0
Single,Online,1,Education,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,1%,6%,5%,1,0,0
Married,In-person,2,Art,Daytime,Bachelor's degree,,Master's degree,PhD,Artist,Writer,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,1%,6%,1,0,0
Divorced,Hybrid,3,History,Evening,PhD,,PhD,Master's degree,Historian,Librarian,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,5%,2%,3%,1,0,0
Single,Online,1,Environmental Science,Daytime,High School diploma,,Bachelor's degree,Bachelor's degree,Environmentalist,Biologist,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,3%,2%,1,0,0
Married,In-person,2,Music,Evening,Bachelor's degree,,Master's degree,PhD,Musician,Composer,Yes,Yes,No,Yes,29,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Lawyer,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,7%,2.2%,$23,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Artist,Professor,No,No,Yes,No,26,No,,,,,,,,,,,,,5.5%,2.8%,$24,1,0,0
Divorced,Hybrid,3,Education,Evening,Bachelor's degree,,High School diploma,Associate's degree,Chef,Firefighter,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,6.5%,2.3%,$21,1,0,0
Single,Online,1,Sociology,Daytime,High School diploma,,Associate's degree,High School diploma,Librarian,Mechanic,No,No,Yes,No,21,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,History,Evening,Master's degree,,PhD,Bachelor's degree,Psychologist,Social worker,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Linguistics,Daytime,Bachelor's degree,,Master's degree,High School diploma,Architect,Carpenter,No,No,Yes,No,24,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Mathematics,Evening,High School diploma,,Bachelor's degree,PhD,Scientist,Researcher,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,2.2%,$23,1,0,0
Married,In-person,2,Chemistry,Daytime,PhD,,Bachelor's degree,Master's degree,Biologist,Pharmacist,No,No,Yes,No,28,No,,,,,,,,,,,,,5.5%,2.8%,$24,1,0,0
Divorced,Hybrid,3,Physics,Evening,Bachelor's degree,,High School diploma,Associate's degree,Veterinarian,Pilot,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,6.5%,2.3%,$21,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,1%,$18,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,28,Yes,,,,,,,,,,,,,7%,2%,$22,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Chef,Lawyer,No,No,Yes,No,24,No,,,,,,,,,,,,,5%,2%,$23,1,0,0
Divorced,Hybrid,3,Education,Evening,High School diploma,,Bachelor's degree,Master's degree,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,4%,3%,$26,1,0,0
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Lawyer,Scientist,No,No,Yes,No,30,No,,,,,,,,,,,,,3%,1%,$30,1,0,0
Married,In-person,2,Law,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Doctor,Engineer,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,2%,4%,$28,1,0,0
Divorced,Hybrid,3,Sociology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,No,Yes,No,23,No,,,,,,,,,,,,,1%,5%,$24,1,0,0
Single,Online,1,Engineering,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,4%,3%,$27,1,0,0
Married,In-person,2,Marketing,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Accountant,Lawyer,No,No,Yes,No,26,No,,,,,,,,,,,,,3%,2%,$29,1,0,0
Divorced,Hybrid,3,History,Evening,High School diploma,,Bachelor's degree,Master's degree,Teacher,Professor,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,2%,4%,$26,1,0,0
Single,Online,1,Environmental Science,Daytime,PhD,,Master's degree,PhD,Scientist,Engineer,No,No,Yes,No,31,No,,,,,,,,,,,,,1%,3%,$32,1,0,0
Married,In-person,2,Public Health,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Nurse,Doctor,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,None,Yes,No,20,No,,,,,,,,,,,,,5%,2%,3%,1,0,0
Married,In-person,2,Business Administration,Evening,High School diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Dyslexia,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,2%,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High School diploma,High School diploma,Nurse,Police officer,No,ADHD,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,2.5%,1,0,0
Single,Online,1,Nursing,Daytime,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,None,Yes,Yes,24,Yes,,,,,,,,,,,,,4%,2%,3.5%,1,0,0
Married,In-person,2,Economics,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,Artist,Lawyer,No,Dyslexia,No,No,26,No,,,,,,,,,,,,,5%,2.5%,3%,1,0,0
Divorced,Hybrid,3,Education,Daytime,High School diploma,,Bachelor's degree,Associate's degree,Teacher,Chef,Yes,ADHD,Yes,Yes,23,Yes,,,,,,,,,,,,,6%,2%,2.5%,1,0,0
Single,Online,1,Medicine,Daytime,PhD,,Master's degree,PhD,Doctor,Scientist,No,None,Yes,No,21,No,,,,,,,,,,,,,3%,1.5%,4%,1,0,0
Married,In-person,2,Law,Evening,Master's degree,,PhD,Master's degree,Lawyer,Judge,Yes,Dyslexia,No,Yes,27,Yes,,,,,,,,,,,,,4%,2%,3.5%,1,0,0
Divorced,Hybrid,3,Sociology,Daytime,Bachelor's degree,,High School diploma,Bachelor's degree,Social worker,Psychologist,No,ADHD,Yes,No,24,No,,,,,,,,,,,,,5%,2.5%,3%,1,0,0
Single,Online,1,Engineering,Daytime,High School diploma,,Bachelor's degree,Associate's degree,Engineer,Mechanic,Yes,None,Yes,Yes,23,Yes,,,,,,,,,,,,,6%,2%,2.5%,1,0,0
Married,In-person,2,Environmental Science,Evening,Associate's degree,,High School diploma,Bachelor's degree,Biologist,Environmentalist,No,Dyslexia,No,No,28,No,,,,,,,,,,,,,7%,3%,2%,1,0,0
Divorced,Hybrid,3,History,Daytime,Bachelor's degree,,Master's degree,Bachelor's degree,Historian,Archaeologist,Yes,ADHD,Yes,Yes,25,Yes,,,,,,,,,,,,,5%,2%,3%,1,0,0
Single,Online,1,Mathematics,Daytime,PhD,,PhD,Master's degree,Mathematician,Statistician,No,None,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,2.5%,1,0,0
Married,In-person,2,Physics,Evening,Bachelor's degree,,High School diploma,Bachelor's degree,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Psychologist,Accountant,No,No,Yes,No,25,No,,,,,,,,,,,,,3%,4%,$30,1,0,0
Single,Online,1,Nursing,Evening,High School Diploma,,Associate's Degree,Master's Degree,Nurse,Engineer,No,No,Yes,No,20,No,,,,,,,,,,,,,2%,5%,$35,1,0,0
Married,In-person,2,Economics,Daytime,Bachelor's Degree,,Master's Degree,PhD,Economist,Professor,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,1%,6%,$40,1,0,0
Divorced,Hybrid,3,Sociology,Evening,PhD,,Bachelor's Degree,Master's Degree,Social Worker,Lawyer,No,No,Yes,No,28,No,,,,,,,,,,,,,2%,7%,$45,1,0,0
Single,Online,1,Education,Daytime,High School Diploma,,Associate's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,21,No,,,,,,,,,,,,,3%,8%,$50,1,0,0
Married,In-person,2,Marketing,Evening,Bachelor's Degree,,Master's Degree,PhD,Marketing Manager,CEO,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,9%,$55,1,0,0
Divorced,Hybrid,3,History,Daytime,Master's Degree,,PhD,Bachelor's Degree,Historian,Accountant,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,10%,$60,1,0,0
Single,Online,1,Art,Evening,High School Diploma,,Associate's Degree,Master's Degree,Artist,Architect,No,No,Yes,No,19,No,,,,,,,,,,,,,6%,11%,$65,1,0,0
Married,In-person,2,Music,Daytime,Bachelor's Degree,,Master's Degree,PhD,Musician,Conductor,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,12%,$70,1,0,0
Divorced,Hybrid,3,Engineering,Evening,PhD,,Bachelor's Degree,Master's Degree,Engineer,Scientist,No,No,Yes,No,29,No,,,,,,,,,,,,,8%,13%,$75,1,0,0
Single,Online,1,Law,Daytime,High School Diploma,,Associate's Degree,Master's Degree,Lawyer,Judge,No,No,Yes,No,20,No,,,,,,,,,,,,,9%,14%,$80,1,0,0
Married,In-person,2,Environmental Science,Evening,Bachelor's Degree,,Master's Degree,PhD,Environmental Scientist,Biologist,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,22,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,3%,2.2%,$23,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Lawyer,Businessman,No,No,Yes,No,28,No,,,,,,,,,,,,,4.5%,2.8%,$27,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,5.5%,3.2%,$24,1,0,0
Single,Online,1,History,Daytime,High school diploma,,Associate's degree,Associate's degree,Chef,Pilot,No,No,Yes,No,21,No,,,,,,,,,,,,,3.5%,2.3%,$21,1,0,0
Married,In-person,2,Linguistics,Evening,Bachelor's degree,,Master's degree,PhD,Professor,Researcher,Yes,Yes,No,Yes,27,Yes,,,,,,,,,,,,,6.5%,3.5%,$26,1,0,0
Divorced,Hybrid,3,Mathematics,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Banker,Lawyer,No,No,Yes,No,23,No,,,,,,,,,,,,,4.5%,2.7%,$24,1,0,0
Single,Online,1,Physics,Evening,Master's degree,,PhD,Master's degree,Architect,Entrepreneur,Yes,Yes,No,Yes,29,Yes,,,,,,,,,,,,,3.5%,2.4%,$22,1,0,0
Married,In-person,2,Chemistry,Daytime,PhD,,Bachelor's degree,Bachelor's degree,Dentist,Pharmacist,No,No,Yes,No,26,No,,,,,,,,,,,,,5%,2.5%,$23,1,0,0
Divorced,Hybrid,3,Literature,Evening,Bachelor's degree,,High school diploma,High school diploma,Librarian,Writer,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,6%,3%,$26,1,0,0
Single,Online,1,Engineering,Daytime,High school diploma,,Associate's degree,Associate's degree,Police officer,Firefighter,No,No,Yes,No,22,No,,,,,,,,,,,,,4%,2.2%,$21,1,0,0
Married,In-person,2,Environmental Science,Evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,Bachelor's degree,,Master's degree,PhD,Engineer,Doctor,No,No,Yes,No,20,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,25,Yes,,,,,,,,,,,,,7%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Associate's degree,,High school diploma,High school diploma,Nurse,Police officer,No,No,Yes,No,30,No,,,,,,,,,,,,,6%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Evening,Master's degree,,PhD,Master's degree,Scientist,Engineer,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,1.5%,$18,1,0,0
Married,In-person,2,Economics,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,28,No,,,,,,,,,,,,,6%,2%,$23,1,0,0
Divorced,Hybrid,3,Sociology,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,32,Yes,,,,,,,,,,,,,5%,2.5%,$21,1,0,0
Single,Online,1,History,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,21,No,,,,,,,,,,,,,4%,1.5%,$19,1,0,0
Married,In-person,2,Linguistics,Evening,Associate's degree,,Master's degree,PhD,Scientist,Engineer,Yes,Yes,No,Yes,26,Yes,,,,,,,,,,,,,7%,3%,$24,1,0,0
Divorced,Hybrid,3,Mathematics,Daytime,Bachelor's degree,,PhD,Master's degree,Lawyer,Professor,No,No,Yes,No,31,No,,,,,,,,,,,,,6%,2.5%,$20,1,0,0
Single,Online,1,Physics,Evening,Master's degree,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,4%,1.5%,$17,1,0,0
Married,In-person,2,Chemistry,Daytime,PhD,,Bachelor's degree,Master's degree,Lawyer,Professor,No,No,Yes,No,27,No,,,,,,,,,,,,,6%,2%,$22,1,0,0
Divorced,Hybrid,3,Environmental Science,Evening,Bachelor's degree,,High school diploma,High school diploma,Artist,Musician,Yes,Yes,No,Yes,33,Yes,,,,,,,,,,,,,5%,2.5%,$21,1,0,0
Single,Online,1,Art History,Daytime,High school diploma,,Bachelor's degree,Bachelor's degree,Teacher,Accountant,No,No,Yes,No,24,No,,,,,,,,,,,,,4%,1.5%,$20,1,0,0
Married,In-person,2,Political Science,Evening,Associate's degree,,Master's degree,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
Single,Online,1,Computer Science,Daytime,High School Diploma,,Bachelor's Degree,Master's Degree,Teacher,Engineer,No,No,Yes,No,18,No,,,,,,,,,,,,,5%,2%,$20,1,0,0
Married,In-person,2,Business Administration,Evening,Associate's Degree,,Master's Degree,PhD,Lawyer,Doctor,Yes,Yes,No,Yes,22,Yes,,,,,,,,,,,,,4%,3%,$25,1,0,0
Divorced,Hybrid,3,Psychology,Daytime,Bachelor's Degree,,PhD,Bachelor's Degree,Scientist,Accountant,No,No,Yes,No,20,No,,,,,,,,,,,,,3%,2.5%,$22,1,0,0
Single,Online,1,Nursing,Daytime,High School Diploma,,Associate's Degree,High School Diploma,Nurse,Police Officer,No,No,Yes,No,19,No,,,,,,,,,,,,,4%,2.2%,$21,1,0,0
Married,In-person,2,Engineering,Daytime,Bachelor's Degree,,Master's Degree,PhD,Engineer,Professor,Yes,Yes,No,Yes,23,Yes,,,,,,,,,,,,,3%,2.8%,$24,1,0,0
Divorced,Hybrid,3,Economics,Evening,PhD,,Bachelor's Degree,Master's Degree,Artist,Architect,No,No,Yes,No,21,No,,,,,,,,,,,,,2%,2.3%,$23,1,0,0
Single,Online,1,Education,Evening,High School Diploma,,Associate's Degree,High School Diploma,Teacher,Police Officer,No,No,Yes,No,20,No,,,,,,,,,,,,,3%,2.1%,$20,1,0,0
Married,In-person,2,Sociology,Daytime,Bachelor's Degree,,Master's Degree,PhD,Social Worker,Psychologist,Yes,Yes,No,Yes,24,Yes,,,,,,,,,,,,,2%,2.7%,$26,1,0,0
Divorced,Hybrid,3,Communication,Evening,PhD,,Bachelor's Degree,Master's Degree,Journalist,Lawyer,No,No,Yes,No,22,No,,,,,,,,,,,,,1%,2.4%,$24,1,0,0
